order_id,customer_id,order_date,order_status,shipping_mode
797,983,2024-09-24,completed,standard
798,1454,2024-08-07,completed,standard
799,1571,2026-01-17,completed,standard
800,1584,2024-11-12,completed,standard
801,1230,2024-06-17,completed,same-day
802,327,2026-06-06,completed,standard
803,769,2026-04-26,completed,standard
804,1761,2025-01-12,completed,express
805,1500,2026-08-06,completed,express
806,742,2025-09-02,completed,express
807,1045,2026-08-07,completed,standard
808,352,2026-08-17,returned,same-day
809,1427,2026-07-10,completed,same-day
810,1058,2024-09-13,completed,standard
811,970,2026-06-11,completed,standard
812,1912,2025-04-03,completed,standard
813,948,2025-12-16,completed,standard
814,1167,2026-02-15,completed,standard
815,1277,2026-08-09,cancelled,standard
816,1584,2025-11-09,completed,standard
817,1299,2026-02-21,completed,standard
818,409,2024-08-29,completed,express
819,1787,2025-05-28,completed,standard
820,904,2025-03-02,completed,standard
821,465,2025-01-20,completed,standard
822,433,2025-12-22,completed,express
823,848,2026-03-24,completed,standard
824,747,2025-03-22,completed,standard
825,307,2026-06-02,completed,same-day
826,1683,2026-04-30,completed,standard
827,509,2026-06-15,completed,express
828,164,2026-05-24,completed,standard
829,1501,2025-07-20,cancelled,standard
830,586,2026-05-03,completed,express
831,1045,2026-01-06,completed,standard
832,457,2025-05-20,completed,standard
833,78,2025-07-04,completed,standard
834,1031,2026-05-27,completed,standard
835,667,2026-01-20,completed,standard
836,901,2026-03-04,completed,express
837,861,2025-08-21,completed,same-day
838,727,2026-01-02,completed,standard
839,1004,2026-07-15,completed,standard
840,545,2026-01-14,completed,standard
841,48,2025-07-27,completed,standard
842,880,2026-06-11,returned,same-day
843,530,2024-09-28,completed,standard
844,148,2026-04-04,completed,express
845,1803,2025-10-16,completed,standard
846,586,2026-02-07,returned,standard
847,1012,2025-11-18,completed,standard
848,1098,2026-03-14,completed,standard
849,152,2025-12-27,completed,standard
850,550,2025-06-11,completed,standard
851,453,2025-04-24,completed,standard
852,229,2026-08-26,completed,express
853,712,2025-09-24,completed,standard
854,1097,2025-02-11,completed,standard
855,661,2026-06-03,completed,standard
856,1350,2026-02-08,completed,standard
857,496,2025-09-15,completed,express
858,1488,2026-04-08,completed,standard
859,1535,2024-12-04,cancelled,same-day
860,1688,2026-04-01,completed,express
861,374,2025-05-19,completed,standard
862,1208,2024-10-02,completed,standard
863,271,2026-07-20,completed,standard
864,1708,2026-02-22,completed,same-day
865,1435,2024-12-20,completed,standard
866,1092,2025-09-11,completed,standard
867,520,2025-12-05,completed,standard
868,1538,2024-03-06,completed,standard
869,558,2025-01-17,completed,standard
870,685,2025-09-23,completed,same-day
871,1996,2025-06-21,cancelled,standard
872,1892,2025-06-08,completed,express
873,1641,2026-04-25,completed,standard
874,1513,2025-10-21,completed,standard
875,24,2025-01-28,completed,express
876,1309,2024-08-24,completed,express
877,1978,2025-08-12,cancelled,standard
878,1904,2026-06-14,completed,standard
879,1728,2025-05-19,completed,express
880,452,2025-11-27,returned,standard
881,1447,2025-05-06,completed,standard
882,415,2024-11-07,completed,standard
883,463,2025-01-28,completed,standard
884,1178,2025-03-17,completed,same-day
885,1109,2025-08-10,completed,express
886,938,2026-01-31,completed,standard
887,1627,2025-09-30,cancelled,standard
888,675,2025-03-21,completed,standard
889,165,2026-03-25,completed,same-day
890,1689,2026-07-13,completed,standard
891,854,2026-08-17,completed,express
892,1885,2025-07-11,completed,standard
893,832,2025-07-06,completed,standard
894,874,2025-10-25,completed,standard
895,1703,2025-06-07,completed,standard
896,58,2025-08-07,cancelled,standard
897,273,2025-03-09,completed,standard
898,1743,2025-08-06,completed,standard
899,606,2025-11-11,completed,standard
900,1474,2024-05-30,completed,standard
901,1007,2026-03-06,completed,standard
902,1319,2024-11-28,completed,express
903,701,2026-06-05,completed,express
904,446,2025-11-17,completed,express
905,849,2025-11-24,completed,standard
906,1503,2025-01-30,cancelled,standard
907,1523,2025-12-24,completed,express
908,1384,2024-09-03,completed,standard
909,595,2025-06-04,returned,standard
910,1178,2025-06-13,completed,standard
911,1141,2026-03-10,completed,express
912,62,2025-08-10,completed,standard
913,273,2024-10-15,completed,standard
914,1955,2024-12-16,completed,express
915,1991,2025-08-09,completed,standard
916,1142,2025-07-04,completed,express
917,1600,2025-05-27,completed,standard
918,1827,2025-10-18,completed,standard
919,1152,2025-03-02,completed,express
920,775,2026-02-19,completed,standard
921,755,2025-08-05,completed,standard
922,1896,2025-07-27,completed,same-day
923,122,2025-11-08,completed,standard
924,766,2025-12-23,completed,standard
925,950,2025-08-29,completed,standard
926,651,2026-06-19,completed,standard
927,1924,2024-10-24,returned,standard
928,1278,2025-12-23,completed,standard
929,603,2026-04-10,completed,standard
930,336,2026-06-17,completed,standard
931,1350,2025-04-13,completed,express
932,347,2025-05-25,completed,express
933,1652,2026-05-24,completed,standard
934,1207,2026-06-30,completed,express
935,52,2024-03-24,completed,express
936,393,2026-03-13,completed,standard
937,1822,2026-07-12,completed,standard
938,765,2026-04-30,completed,standard
939,406,2026-02-17,completed,express
940,578,2024-11-04,completed,standard
941,1056,2024-03-20,completed,standard
942,909,2025-06-12,completed,same-day
943,728,2024-12-31,completed,standard
944,22,2026-01-14,completed,standard
945,646,2025-02-07,completed,standard
946,1819,2024-10-11,completed,standard
947,775,2026-01-04,completed,standard
948,1979,2024-09-05,completed,express
949,249,2024-02-04,completed,standard
950,834,2025-04-28,cancelled,standard
951,1484,2025-08-11,completed,standard
952,771,2026-04-25,completed,standard
953,1808,2025-10-27,completed,express
954,407,2025-03-04,completed,same-day
955,1737,2026-08-03,completed,standard
956,615,2024-05-23,completed,standard
957,1635,2025-09-02,completed,standard
958,1332,2025-07-17,completed,same-day
959,310,2026-06-04,completed,standard
960,1154,2026-05-19,completed,express
961,616,2025-01-12,completed,express
962,400,2026-01-28,completed,express
963,1436,2025-10-20,completed,standard
964,918,2025-04-26,completed,standard
965,398,2024-09-27,completed,express
966,1983,2025-03-01,cancelled,standard
967,888,2024-11-28,completed,standard
968,1649,2025-05-21,completed,standard
969,1211,2025-01-14,completed,standard
970,490,2025-11-06,completed,standard
971,651,2024-05-06,completed,standard
972,1144,2026-08-11,completed,standard
973,988,2025-03-11,completed,standard
974,927,2024-08-28,cancelled,express
975,76,2026-08-04,completed,express
976,176,2026-07-25,completed,standard
977,1293,2025-08-11,completed,standard
978,1838,2026-08-21,completed,express
979,685,2024-09-27,completed,standard
980,1683,2025-01-11,completed,express
981,1587,2025-11-10,completed,standard
982,775,2025-04-11,completed,standard
983,1644,2025-06-30,completed,standard
984,1696,2025-07-04,completed,express
985,827,2026-06-03,cancelled,express
986,353,2025-03-02,completed,standard
987,1237,2025-05-01,completed,standard
988,860,2024-02-20,completed,standard
989,763,2025-12-17,completed,express
990,1320,2025-09-14,completed,standard
991,1402,2026-05-25,completed,standard
992,183,2026-01-08,completed,standard
993,1402,2026-03-26,completed,express
994,84,2024-09-17,completed,express
995,1767,2025-09-20,completed,standard
996,309,2026-01-10,completed,standard
997,1761,2026-06-25,completed,standard
998,1082,2026-04-03,completed,standard
999,1336,2026-03-14,completed,standard
1000,129,2025-02-16,completed,same-day
1001,1453,2025-03-03,completed,standard
1002,1805,2025-08-22,completed,standard
1003,1817,2026-04-04,completed,express
1004,821,2025-01-10,completed,standard
1005,1520,2025-08-11,completed,standard
1006,234,2024-10-12,completed,standard
1007,729,2025-11-13,completed,standard
1008,1509,2026-05-19,cancelled,same-day
1009,1018,2025-11-27,completed,express
1010,1558,2026-01-04,completed,standard
1011,818,2025-01-12,cancelled,standard
1012,322,2024-12-31,completed,standard
1013,410,2026-08-18,completed,standard
1014,86,2026-05-03,completed,standard
1015,52,2025-01-21,completed,same-day
1016,1278,2025-01-05,completed,standard
1017,1350,2024-10-08,cancelled,standard
1018,925,2025-02-14,returned,express
1019,680,2026-04-02,completed,standard
1020,795,2025-05-14,completed,standard
1021,382,2024-11-16,completed,standard
1022,73,2025-10-07,completed,standard
1023,498,2024-06-17,completed,standard
1024,1420,2024-03-18,completed,standard
1025,267,2024-10-21,completed,standard
1026,1343,2026-04-20,completed,express
1027,929,2025-10-09,completed,standard
1028,923,2025-06-19,completed,standard
1029,160,2026-05-08,completed,standard
1030,1315,2026-03-03,completed,express
1031,1429,2026-05-29,completed,standard
1032,872,2024-09-26,completed,standard
1033,941,2025-06-24,completed,standard
1034,554,2025-01-02,completed,standard
1035,314,2024-06-21,completed,standard
1036,1675,2026-07-16,completed,same-day
1037,1216,2025-11-18,completed,standard
1038,347,2024-08-19,completed,express
1039,240,2025-09-13,completed,standard
1040,1479,2025-11-15,completed,express
1041,329,2025-11-29,returned,standard
1042,1344,2025-12-15,completed,standard
1043,22,2024-05-05,completed,standard
1044,545,2025-12-08,completed,standard
1045,877,2026-07-28,returned,standard
1046,348,2026-03-31,completed,standard
1047,1431,2024-12-20,completed,express
1048,1782,2025-11-17,completed,express
1049,1071,2025-11-10,completed,express
1050,880,2025-04-23,cancelled,standard
1051,91,2026-05-07,completed,standard
1052,1270,2026-04-26,completed,standard
1053,1053,2026-05-26,completed,express
1054,1327,2025-07-01,completed,standard
1055,1322,2025-02-07,completed,express
1056,196,2024-07-06,completed,standard
1057,1383,2025-05-13,completed,express
1058,885,2025-07-03,completed,standard
1059,1197,2025-08-04,completed,same-day
1060,93,2025-03-04,completed,standard
1061,748,2025-08-10,completed,express
1062,398,2026-08-13,completed,same-day
1063,496,2026-01-05,completed,standard
1064,1817,2025-11-20,completed,standard
1065,395,2025-01-13,completed,standard
1066,31,2026-08-13,completed,standard
1067,53,2025-12-19,completed,standard
1068,28,2024-03-31,completed,standard
1069,1638,2025-09-17,completed,express
1070,1360,2024-07-27,completed,standard
1071,121,2025-05-23,cancelled,express
1072,1918,2026-08-11,completed,standard
1073,185,2025-03-31,completed,standard
1074,1670,2025-10-11,completed,standard
1075,1330,2026-06-27,completed,standard
1076,1447,2024-05-24,completed,standard
1077,84,2026-02-23,completed,standard
1078,1032,2026-04-05,cancelled,standard
1079,1630,2025-05-16,completed,express
1080,639,2024-12-09,completed,standard
1081,1254,2024-05-09,completed,express
1082,1250,2025-11-06,completed,standard
1083,1870,2025-04-02,completed,express
1084,784,2026-03-02,completed,standard
1085,853,2024-05-05,completed,standard
1086,462,2025-11-12,completed,express
1087,203,2026-01-15,completed,standard
1088,639,2025-08-21,completed,standard
1089,29,2025-06-13,completed,standard
1090,1308,2026-01-16,completed,standard
1091,24,2026-07-19,completed,express
1092,420,2024-02-18,completed,standard
1093,436,2025-05-06,completed,same-day
1094,1318,2024-04-19,completed,same-day
1095,553,2025-08-14,completed,standard
1096,1248,2026-08-27,completed,standard
1097,84,2025-10-22,completed,standard
1098,1767,2024-09-08,completed,standard
1099,820,2026-04-29,completed,same-day
1100,1532,2025-07-16,completed,express
1101,1007,2025-08-04,completed,express
1102,1981,2025-10-01,completed,same-day
1103,1427,2026-07-29,completed,standard
1104,1585,2026-03-30,completed,standard
1105,1845,2024-07-01,completed,standard
1106,1144,2024-09-18,completed,standard
1107,501,2026-01-05,completed,standard
1108,182,2025-10-15,completed,express
1109,642,2024-10-20,completed,express
1110,1262,2025-01-02,completed,standard
1111,770,2024-08-06,completed,standard
1112,1850,2026-05-24,completed,standard
1113,1541,2025-04-18,completed,standard
1114,258,2024-07-27,completed,standard
1115,343,2024-11-17,completed,standard
1116,1520,2025-06-04,completed,express
1117,1377,2026-05-05,completed,standard
1118,1956,2025-04-17,completed,express
1119,1335,2025-10-07,completed,standard
1120,130,2025-12-07,completed,same-day
1121,33,2026-03-07,completed,standard
1122,1823,2026-05-21,completed,standard
1123,894,2024-12-01,completed,standard
1124,1029,2025-02-23,completed,standard
1125,1480,2026-04-28,completed,standard
1126,1015,2026-08-28,completed,standard
1127,1412,2026-07-10,completed,standard
1128,26,2025-10-25,cancelled,standard
1129,42,2025-01-02,completed,express
1130,1514,2026-08-19,completed,same-day
1131,240,2026-02-02,completed,standard
1132,469,2026-03-21,completed,standard
1133,854,2026-02-14,completed,standard
1134,482,2026-08-08,completed,standard
1135,155,2024-11-12,cancelled,express
1136,269,2026-06-26,completed,standard
1137,1006,2025-06-14,completed,standard
1138,399,2025-07-03,completed,standard
1139,745,2026-02-20,completed,same-day
1140,1285,2024-12-26,completed,express
1141,472,2025-04-07,completed,same-day
1142,1451,2026-06-21,completed,same-day
1143,1977,2024-11-18,completed,standard
1144,883,2024-04-27,completed,standard
1145,1750,2025-09-28,completed,express
1146,260,2025-05-22,completed,express
